gene_id,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X76_C,X81_C,K_C,N_C,S_C,DS1_X
ZNF624,57547,zinc finger protein 624,237.73478450920274,0.3327894852357061,0.4056643212055836,0.8203568020147727,0.4120127338346543,0.7351277517245955,339,191,222,186,228,279
ZNF41,7592,zinc finger protein 41,848.7420634930365,0.2940592953913867,0.35860344358881013,0.8200124696196937,0.41220899861799065,0.7351277517245955,766,729,735,789,780,1363
STX17,55014,syntaxin 17,1612.914353047738,0.3479138370144687,0.42428878405137427,0.8199930096958259,0.41222009216474026,0.7351277517245955,2039,1022,1266,1205,1819,2459
AMER1,139285,APC membrane recruitment protein 1,1308.5596049082728,0.48061652014271317,0.5860574891418533,0.8200842563183789,0.41216807660258153,0.7351277517245955,728,1485,591,1148,1562,2450
UBE2O,63893,ubiquitin conjugating enzyme E2 O,3788.16861056416,-0.13085873337910414,0.15957160045243302,-0.8200627994460208,0.41218030784259285,0.7351277517245955,3590,3520,3982,4372,3609,3931
CHCHD3,54927,coiled-coil-helix-coiled-coil-helix domain containing 3,3304.1085727381583,-0.22303043585130203,0.27214759105780556,-0.8195201544294736,0.41248970785300837,0.7355057572031699,3266,3310,2606,4060,4085,2727
ZNF169,169841,zinc finger protein 169,146.62505074807075,0.4662623221994255,0.569336900242215,0.8189567934224216,0.41281106510775795,0.7359759039470061,177,94,108,137,127,249
SETD5,55209,SET domain containing 5,5801.916160589009,0.11531669397621686,0.14103847341846013,0.8176257951550076,0.4135708936598581,0.7362315879958551,5636,6210,5335,5933,5561,6575
RLF,6018,RLF zinc finger,1738.083085197499,-0.17786699559830144,0.217839739492433,-0.8165038941596785,0.41421199721250695,0.7362315879958551,1382,1802,1776,2062,1736,1796
AAMDC,28971,adipogenesis associated Mth938 domain containing,187.2932473887837,0.37748448218978,0.4622414412559673,0.8166392030193309,0.41413464461832455,0.7362315879958551,261,169,129,219,144,216
DUOX2,50506,dual oxidase 2,28.413653797407193,0.752977932545626,0.9217175223401212,0.8169291722196109,0.41396890547062287,0.7362315879958551,34,25,35,12,17,50
ZNF639,51193,zinc finger protein 639,1368.94737352443,-0.21610395499021834,0.2641766979855577,-0.8180280722640895,0.41334115799251325,0.7362315879958551,1153,1529,1380,1772,1292,1183
LTB4R2,56413,leukotriene B4 receptor 2,216.41311573897514,0.5323801203407759,0.6509196285969208,0.817889178558556,0.4134204699910514,0.7362315879958551,183,155,230,112,193,445
FBXO33,254170,F-box protein 33,844.9568616620462,-0.33830545073210605,0.41403506689611375,-0.8170937144727185,0.41387487468900175,0.7362315879958551,791,532,732,1323,794,957
CCNYL1,151195,cyclin Y like 1,597.5184577665301,-0.35622067372689914,0.4359279651430757,-0.8171549022095523,0.4138399110243099,0.7362315879958551,658,376,442,889,695,566
CCDC71L,168455,coiled-coil domain containing 71 like,596.5435541185211,0.3410066501223115,0.4176531824111057,0.8164828247056208,0.4142240428463903,0.7362315879958551,573,983,560,435,596,477
TSEN2,80746,tRNA splicing endonuclease subunit 2,599.3817615774537,-0.25664013847662276,0.3140540836634358,-0.8171845291196972,0.4138229823557354,0.7362315879958551,490,641,509,788,674,536
IFT140,9742,intraflagellar transport 140,1032.7187466970177,0.28207773386224205,0.3454483527661717,0.8165554462874391,0.4141825251794585,0.7362315879958551,1001,859,1053,835,929,1604
SYAP1,94056,synapse associated protein 1,1592.1321628927942,0.2931711761970025,0.3588681129829599,0.8169329221259709,0.41396676237497443,0.7362315879958551,1778,1273,1831,1400,1093,2306
DCAF16,54876,DDB1 and CUL4 associated factor 16,2712.378688018163,-0.2379069444626111,0.29091512434391376,-0.8177881607192155,0.4134781595227574,0.7362315879958551,1897,2800,2635,2581,3656,2905
IFT80,57560,intraflagellar transport 80,973.7217788855696,0.4224381338587917,0.5165046596635516,0.8178786501828766,0.4134264823408671,0.7362315879958551,654,785,954,756,805,1974
POFUT1,23509,protein O-fucosyltransferase 1,2470.526074206748,-0.3078682336777823,0.3764696175779895,-0.8177771041882398,0.41348447400473687,0.7362315879958551,2203,3074,2109,2983,3165,1454
EXOC5,10640,exocyst complex component 5,2674.450218907665,-0.20037808553131714,0.24521054941635784,-0.8171674750872282,0.41383272689470446,0.7362315879958551,3059,1981,2738,3132,2770,2557
ARMC5,79798,armadillo repeat containing 5,1140.3535924536495,-0.5617798308016928,0.6875496584681684,-0.817075281592481,0.4138854078782008,0.7362315879958551,1364,715,2089,362,1663,730
FMN1,342184,formin 1,126.4514170855115,-0.7919880888265077,0.9678539313985848,-0.8182929914662387,0.4131899070693603,0.7362315879958551,61,188,56,229,199,33
EIF4B,1975,eukaryotic translation initiation factor 4B,41442.41971499346,-0.16465429445756008,0.20118000926994792,-0.8184426228782165,0.4131044921547451,0.7362315879958551,40329,42514,35736,47660,48943,36404
IKZF1,10320,IKAROS family zinc finger 1,14755.908597831934,0.41905152312318844,0.5131435111569171,0.8166361144826876,0.41413641015995306,0.7362315879958551,16552,27954,14576,10158,13437,6923
RABEP1,9135,"rabaptin, RAB GTPase binding effector protein 1",4570.849273922711,-0.3821045832525388,0.4678973301919659,-0.816641939580573,0.4141330802848364,0.7362315879958551,6449,1912,4646,5667,5314,3749
FZD3,7976,frizzled class receptor 3,458.6437913296019,-1.1126052185986925,1.3621043168145943,-0.8168282009417764,0.41402661367487237,0.7362315879958551,3,542,172,1191,529,341
DHX38,9785,DEAH-box helicase 38,4788.341401200054,0.1143122693186609,0.14011406382374722,0.8158515012629781,0.41458507338218564,0.7362775642677932,5245,4865,4908,4204,4786,5084
GPATCH2,55105,G-patch domain containing 2,578.2658558223856,0.2545779925821251,0.31213314823957156,0.8156070382717854,0.41472492268829214,0.7362775642677932,571,552,529,448,617,799
FKBP8,23770,FKBP prolyl isomerase 8,8832.966944120166,-0.12333630852367472,0.1513742660194758,-0.8147772522167427,0.4151998241927287,0.7362775642677932,9603,8375,9530,9083,9218,7822
FBXW11,23291,F-box and WD repeat domain containing 11,2268.64676679107,0.12139409656445556,0.1490927008141968,0.8142189114659614,0.4155195534353434,0.7362775642677932,2603,2353,2176,2134,2257,2258
HHIPL1,84439,HHIP like 1,4.264303459979599,2.4472821816014707,3.002793985481547,0.815001692901356,0.4150713410537436,0.7362775642677932,0,15,3,0,1,7
SERPIND1,3053,serpin family D member 1,6.586666183586046,2.4895936935996317,3.056418609920299,0.8145460459896073,0.4153322048997811,0.7362775642677932,32,2,1,5,0,0
TIMMDC1,51300,translocase of inner mitochondrial membrane domain containing 1,1343.4632463345015,-0.2189485953350677,0.2685308528430038,-0.8153573156194297,0.41486780966820136,0.7362775642677932,1383,1331,1143,1595,1628,1074
ALPK2,115701,alpha kinase 2,1.8104741796268282,3.208571238038559,3.9332085281308045,0.8157643346622616,0.41463493535308504,0.7362775642677932,9,1,0,1,0,0
TMEM187,8269,transmembrane protein 187,203.72159650263103,0.45744985627211393,0.5613325850317921,0.8149355096608287,0.41510922581688836,0.7362775642677932,199,145,206,137,176,377
CKLF-CMTM1,100529251,CKLF-CMTM1 readthrough,71.67551568082553,1.305505335134187,1.6029191686893862,0.8144548774730935,0.4153844117005835,0.7362775642677932,122,134,62,0,63,55
UQCRB,7381,ubiquinol-cytochrome c reductase binding protein,4947.652705867851,0.22826535878637133,0.28017513407053263,0.8147238317334282,0.4152304087029714,0.7362775642677932,5368,5079,4254,3432,6090,5851
FAM53A,152877,family with sequence similarity 53 member A,84.51937785403325,0.5641087575402401,0.6920320012513281,0.8151483696132867,0.4149873873148148,0.7362775642677932,73,112,88,85,33,123
MRPS5,64969,mitochondrial ribosomal protein S5,2390.7212702573865,-0.22728608891349086,0.27911753113746635,-0.8143024481022357,0.41547170761746866,0.7362775642677932,1859,2303,1964,3054,2771,2565
EMC4,51234,ER membrane protein complex subunit 4,1594.6835198947765,-0.17265980944092824,0.21203246686009858,-0.8143083556861654,0.41546832415717655,0.7362775642677932,1564,1626,1528,1601,1978,1385
CLMN,79789,calmin,502.34791439826535,0.5893881182153322,0.7231895521680028,0.8149842824034778,0.4150813070130142,0.7362775642677932,472,398,184,771,255,976
CHERP,10523,calcium homeostasis endoplasmic reticulum protein,7122.048425603753,-0.14580242686572173,0.1788261063767015,-0.8153307692031577,0.41488300077916607,0.7362775642677932,7224,7547,7370,7976,7258,5859
RNF111,54778,ring finger protein 111,1531.7629136911412,-0.28673945224983666,0.3515133781579605,-0.8157284190787861,0.4146554812005985,0.7362775642677932,1597,1704,1607,1477,2004,906
TMEM181,57583,transmembrane protein 181,1047.0249745563488,-0.5212060671319769,0.6390725541888165,-0.8155663448785575,0.41474820475912744,0.7362775642677932,545,1292,705,2304,714,787
RAB4A,5867,"RAB4A, member RAS oncogene family",868.1785661311364,0.9881331235302999,1.2114198185220175,0.8156818209692684,0.414682138984796,0.7362775642677932,970,957,1061,690,7,1601
RXRA,6256,retinoid X receptor alpha,1107.3456845818075,-1.3735548881215556,1.6832647518068422,-0.8160064461916408,0.4144964488809728,0.7362775642677932,620,285,4802,31,5,981
PDGFA,5154,platelet derived growth factor subunit A,395.04454373948806,1.101428032891959,1.352254310592052,0.8145124953676245,0.415351416899769,0.7362775642677932,721,838,155,595,7,81
RAB31,11031,"RAB31, member RAS oncogene family",287.9312645434315,-1.9551100271492898,2.400237257229174,-0.8145486539969229,0.4153307115057485,0.7362775642677932,317,42,1080,0,306,0
KIR2DL4,3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4",1.8006412844215507,3.2009914099188097,3.933347386641472,0.8138084677671982,0.4157546833684541,0.7364742467838074,5,0,1,0,0,5
BEGAIN,57596,brain enriched guanylate kinase associated,45.368827884154356,-1.0259810690817721,1.2611605219753421,-0.8135213965267395,0.4159191838906829,0.7364742467838074,74,5,54,38,92,12
NEIL2,252969,nei like DNA glycosylase 2,502.44207912389703,-0.4876274698629526,0.5993480323014678,-0.8135965141830639,0.4158761354850185,0.7364742467838074,534,488,395,1001,374,253
KREMEN1,83999,kringle containing transmembrane protein 1,53.15741592620231,-1.3687615889332747,1.6824593443024989,-0.8135480917078121,0.4159038851223759,0.7364742467838074,5,16,217,7,8,70
PWP1,11137,"PWP1 homolog, endonuclein",2550.2115083316926,-0.2274298857901088,0.2796688573285183,-0.8132113384471479,0.41609689972808567,0.7365844660373133,2489,2826,2305,3260,2744,1851
ARVCF,421,ARVCF delta catenin family member,453.28445027815695,1.0691888516081889,1.3146475478781166,0.8132893514568936,0.41605218082992684,0.7365844660373133,291,301,200,676,6,1289
C1orf159,54991,chromosome 1 open reading frame 159,675.9523345362693,-0.27725797468196234,0.3410299069265364,-0.8130019363424581,0.4162169479839659,0.7366947589316645,480,532,714,771,753,856
SNX12,29934,sorting nexin 12,1371.0585489120506,0.24813195710668645,0.3053995413266138,0.8124830706321142,0.41651449687700026,0.7371191498344805,1586,1128,1089,1512,1185,1833
THADA,63892,THADA armadillo repeat containing,1413.1177879745296,0.19134246611869865,0.23561255027090264,0.8121064259891796,0.41673056622625554,0.7372505651652779,1324,1444,1464,1184,1340,1834
PPP1R9B,84687,protein phosphatase 1 regulatory subunit 9B,5432.194131759788,-0.2647090513976004,0.3259757185783668,-0.8120514391441169,0.4167621160034476,0.7372505651652779,6837,4781,6721,5204,5995,3428
ZNF443,10224,zinc finger protein 443,332.74006065610865,0.4872696487287316,0.5999142127615921,0.8122322131454055,0.41665839868428756,0.7372505651652779,577,251,321,139,378,357
B9D2,80776,B9 domain containing 2,114.56644647666147,0.44761186287784765,0.551311910208223,0.8119031252359318,0.41684722103189426,0.7372988833945525,185,130,105,78,110,88
HLA-DPA1,3113,"major histocompatibility complex, class II, DP alpha 1",11136.740154089568,0.4339575848786954,0.5347894787020095,0.8114549783813179,0.41710443754202575,0.7376515683616807,13605,19636,8350,14086,6166,5750
TMEM167A,153339,transmembrane protein 167A,1902.3529940886456,0.19714451480238748,0.24302879738763172,0.8111981663141811,0.41725187849901413,0.7377077973794931,2058,2326,1988,1435,1935,1816
USP12,219333,ubiquitin specific peptidase 12,1917.1389917518256,-0.39880890302900396,0.49159291533057775,-0.8112584428944017,0.417217269746712,0.7377077973794931,1762,1782,2051,1014,3530,1502
CD3E,916,CD3 epsilon subunit of T-cell receptor complex,10.729432032554817,-3.0568835749751075,3.7692818257445007,-0.8109989425827341,0.41736627799647363,0.7378078113730097,7,0,57,0,1,0
ZNF652,22834,zinc finger protein 652,1010.2003888317104,-0.23031115197812022,0.284039816181301,-0.8108410823330273,0.41745693862332517,0.7378658385919067,973,800,1227,845,1225,1066
BZW2,28969,basic leucine zipper and W2 domains 2,3821.0536382870227,-0.4545874729441528,0.5607224159980233,-0.8107174958130359,0.41752792362401686,0.7378890773784744,3549,4957,4583,6034,2724,1314
DENND6A,201627,DENN domain containing 6A,1425.542913473922,0.19351614709239054,0.238852752716212,0.8101901480796948,0.4178308988716318,0.7381177800892105,1628,1508,1056,1503,1459,1506
CABIN1,23523,calcineurin binding protein 1,3938.9330710488657,-0.20657637871995402,0.2549552407141324,-0.8102456656365695,0.4177989964656419,0.7381177800892105,4347,2988,4353,4893,3503,3829
RBM10,8241,RNA binding motif protein 10,5993.636453998007,0.14435009459135412,0.17828533032681004,0.80965772296997085,0.41813692255674895,0.7384287948031891,5962,6147,5752,5044,6413,7107
SUCO,51430,SUN domain containing ossification factor,1075.9027723496092,0.26737253947691036,0.33020531923236235,0.8097160278897956,0.4181034040171352,0.7384287948031891,922,1326,779,1259,911,1341
CDC42BPA,8476,CDC42 binding protein kinase alpha,285.1679690922413,-2.0357137980366593,2.5145252813821437,-0.8095817580794817,0.4181805958969307,0.7384287948031891,333,7,0,1060,322,0
FRAT2,23401,FRAT regulator of WNT signaling pathway 2,1093.4194889161267,-0.31646560772390675,0.39103854215992034,-0.8092951809197467,0.41834537752754847,0.7386175375721649,717,1360,1065,999,1602,895
ATP6V0D1,9114,ATPase H+ transporting V0 subunit d1,2504.81680762523,0.2962956279737969,0.3664788001779825,0.8084932275206621,0.41880670319085006,0.7392274376464949,3717,1810,2587,2473,1733,2901
FASTK,10922,Fas activated serine/threonine kinase,1354.340829244634,0.34458739269330224,0.42620569832775707,0.8085002008309861,0.41880269048724517,0.7392274376464949,1157,1191,1306,827,1475,2285
PIGS,94005,phosphatidylinositol glycan anchor biosynthesis class S,2141.72494566026,0.12513245205007262,0.1547923132809977,0.8083893146742828,0.4188665012099519,0.7392307127454096,2162,2332,1904,2053,2234,2327
PDCD6,10016,programmed cell death 6,3501.7498361438275,0.15045852562676193,0.186194731935065,0.8080707980461768,0.4190498271047838,0.7394090846468178,3571,4326,3203,3273,3554,3344
RPS8,6202,ribosomal protein S8,40199.58547145107,-0.20072047707087234,0.24841264125964635,-0.8080123300209786,0.41908348417315716,0.7394090846468178,43913,38494,36575,53320,39951,31701
SCAMP3,10067,secretory carrier membrane protein 3,2257.7534123390433,0.2050757043317793,0.2539148514014845,0.8076554136154808,0.4192889772737003,0.7394648565189201,2389,3036,2183,1929,2227,1950
POGK,57645,pogo transposable element derived with KRAB domain,3874.4533650197873,-0.22410687322508074,0.2774251577812413,-0.8078102037227505,0.4191998502527003,0.7394648565189201,3142,4654,3768,4997,3845,3108
APOBEC3G,60489,apolipoprotein B mRNA editing enzyme catalytic subunit 3G,4435.991063642699,-0.4705996513774268,0.5826128312453512,-0.807739936608514,0.4192403081662773,0.7394648565189201,6546,3140,7829,4000,3749,1641
WIPF1,7456,WAS/WASL interacting protein family member 1,15215.98304756816,0.3357041193602653,0.4157809543716014,0.8074061974955977,0.4194324975203445,0.739513516219535,20989,19396,15006,17819,7803,11374
METTL17,64745,methyltransferase like 17,1557.7492575953233,-0.34760500786481424,0.43047728358322795,-0.8074874589697338,0.41938569694537964,0.739513516219535,1116,1073,2021,1093,2161,2002
NDUFA1,4694,NADH:ubiquinone oxidoreductase subunit A1,2254.068558857086,0.20747927852472248,0.25710091654606226,0.8069954837658093,0.41966908510991663,0.7397176345626829,2198,2139,2233,1756,2335,3043
PCF11,51585,PCF11 cleavage and polyadenylation factor subunit,3548.2173617672033,0.1905539016323905,0.23614564678878863,0.8069337894796091,0.41970463027008303,0.7397176345626829,3198,4076,3840,3414,2760,4275
MTMR9LP,339483,"myotubularin related protein 9 like, pseudogene",51.30590083039535,1.6262460860471664,2.0154163830844056,0.8069032780007223,0.41972221011124483,0.7397176345626829,9,15,13,0,63,214
CD63,967,CD63 molecule,2317.5892757836473,-0.36110349846166434,0.44761798878115266,-0.8067224899627825,0.4198263838860107,0.7397990339251,3318,1422,3202,2591,2082,1446
DCTN2,10540,dynactin subunit 2,3246.8472171760636,-0.12966346894970276,0.16082348010607436,-0.80624712799512,0.42010036969732495,0.7399146716669192,3061,2977,3728,3121,3404,3430
TRMT44,152992,tRNA methyltransferase 44 homolog,432.73722810678544,0.41513754436035333,0.5147945319600599,0.8064140517960311,0.4200041473565625,0.7399146716669192,447,519,437,507,176,544
GPD1,2819,glycerol-3-phosphate dehydrogenase 1,13.287384660516873,1.0606482056891058,1.3155407584300187,0.8062450356573485,0.4201015758965348,0.7399146716669192,11,9,3,13,10,35
